ip version|port|bytes
6|64938|5615718
6|64939|531644
6|47720|438732
6|47721|53580
6|47722|90677
6|49110|915844
6|47723|52872
6|49111|37167
6|47724|17152336
6|49112|345922
6|47725|73850
6|49113|59994
6|47726|507370
6|49114|7241727
6|47727|43875
6|49115|60129
6|47728|1261948
6|49116|49640
6|47729|55987
6|49117|40179
6|49118|67418
6|49119|45019
4|59420|28594373
4|59421|20152029
4|59422|26735122
4|59423|18213408
6|33290|48347
4|59424|22500348
4|59425|25981424
6|33291|56294
4|59426|17377850
6|33292|252237
6|54710|197062
4|59427|13219312
6|33293|57970
6|54711|540531
4|59428|33220461
6|33294|62294
6|54712|1355079
4|59429|16312204
6|33295|48345
6|56100|90120
6|54713|115899
6|33296|65225
6|56101|105014
6|33297|61662
6|54714|8401858
6|56102|318088
6|54715|206715
6|33298|961191
6|56103|161039
6|54716|2694063
6|33299|75442
6|56104|217234
6|54717|256098
6|56105|246322
6|54718|600646
6|56106|434185
6|54719|204325
6|56107|122360
6|56108|13725600
6|56109|194128
6|14690|57301
6|14691|48978
6|14692|1085410
6|16080|51646
6|14693|32919
6|14694|4166730
6|16081|39782
6|16082|37881126
6|14695|44109
6|16083|39902
6|14696|36856
6|37500|69359
6|14697|47156
6|16084|383135
6|37501|55670
6|16085|36890
6|14698|53427
6|37502|55215
6|16086|204853
6|14699|49658
6|40280|547679
6|37503|61196
6|37504|836603
6|16087|35370
6|40281|45340
6|16088|1014408
6|40282|165019
6|37505|230671
4|6800|24521893
6|16089|33274
6|40283|53343
6|37506|36891299
4|6801|6200827
6|40284|26902105
6|37507|59844
4|6802|12335121
6|40285|51543
6|37508|309609
4|6803|9134344
6|37509|140837
6|40286|20037212
4|6804|9542705
6|40287|68024
4|6805|7261279
6|40288|402886
4|6806|10395972
4|26390|28698766
6|40289|45436
4|6807|4226892
4|26391|77451624
4|6808|15560476
4|26392|46104941
6|57950|307419
4|6809|5727521
4|26393|31479948
6|57951|553232
6|57952|331209
4|26394|246457366
4|26395|22083379
6|57953|549213
4|26396|46399066
4|49200|47244826
6|57954|143396
4|26397|34598316
4|49201|32419503
6|57955|91967
4|26398|35327528
4|49202|44795108
6|57956|187782
4|26399|40957666
4|49203|70290345
6|57957|1346612
6|23070|231264
4|49204|92801526
4|10420|15680114
6|57958|264901
4|49205|32043211
6|23071|34562
4|10421|6790179
6|57959|228982
6|23072|37212
4|49206|66253000
4|10422|16945487
4|49207|83122408
6|23073|43327
4|10423|5620179
6|23074|30856048
4|49208|70307825
4|10424|16655034
4|49209|32025010
6|23075|35925
4|10425|8679174
6|23076|53924
4|10426|22279125
6|23077|40671
4|10427|8595193
6|23078|30260
4|10428|10640518
6|23079|35892
6|7520|31308
4|10429|5397220
6|7521|39918
6|7522|39438
6|7523|42052
6|7524|35638
6|7525|31208
6|7526|33356
6|7527|39126
6|7528|43220
6|64940|162254
6|7529|31692
6|64941|101072
6|64942|512852
6|64943|141717
6|64944|126155
6|64945|71302
6|64946|1059366
6|64947|67667
6|64948|38168663
6|64949|61813
6|47730|160677
6|47731|51530
6|47732|16203309
6|49120|2299854
6|47733|47244
6|49121|77137
6|47734|1078775
6|49122|4209886
6|47735|106453
6|47736|38900
6|49123|647162
6|49124|41701
6|47737|45821
6|47738|138982
6|49125|62564
6|49126|64592
6|47739|42654
6|49127|55489
6|49128|66905
6|49129|91485
4|59430|21158868
4|59431|55405794
4|59432|184111319
4|59433|17215935
4|59434|43060360
4|59435|33444005
4|59436|19302714
6|54720|562201
4|59437|19707505
6|54721|304107
4|59438|56457526
6|54722|294629
4|59439|11642851
6|56110|7782201
6|54723|864904
6|56111|463829
6|54724|350220
6|56112|694521
6|54725|218118
6|56113|271025
6|54726|1502725
6|56114|1946750
6|54727|1843224
6|56115|124830
6|54728|291260
6|56116|223647
6|54729|604155
6|56117|651683
6|56118|2945216
6|56119|237842
6|16090|649727
6|16091|32171
6|16092|1623754
6|16093|36628
6|37510|796561
6|16094|3465510
6|37511|51879
6|16095|27240
6|37512|254283
6|16096|66885
6|40290|730488
6|37513|60208
6|16097|44889
6|40291|39847
6|37514|12794752
6|16098|56751
6|40292|2141209
6|37515|49789
4|6810|18103084
6|16099|37461
6|37516|17653117
6|40293|35892
4|6811|10180807
6|40294|1051186
6|37517|56910
4|6812|11739511
6|40295|50868
6|37518|92313
4|6813|7477882
6|40296|41919
6|37519|45994
6|63100|777820
4|6814|16271513
6|40297|93917
6|63101|178007
4|6815|6718823
6|40298|631849
6|63102|1360230
4|6816|20665640
6|40299|57846
6|63103|139815
4|6817|50131805
6|63104|124308
4|6818|20692234
6|57960|256302
6|63105|169338
4|6819|7562338
6|57961|373264
6|63106|2724286
6|57962|91334
6|63107|65260
6|63108|4650301
6|57963|172391
6|63109|459144
4|49210|42310920
6|57964|823590
4|49211|78678197
6|57965|157914
4|49212|56355980
6|57966|1212727
4|49213|41766318
6|57967|206866
6|23080|36878
4|49214|109699164
4|10430|8020520
6|57968|16688808
6|23081|42598
4|49215|39855060
4|10431|10605031
6|57969|232270
6|23082|256748
4|49216|40615830
4|10432|9682871
6|23083|44601
4|49217|47876675
4|10433|29648727
6|23084|36752
4|49218|67113068
4|10434|10708239
6|23085|47516
4|49219|27775046
4|10435|9915817
6|23086|3244957
4|10436|59161754
6|23087|38111
4|10437|18140675
6|23088|57945
4|10438|29591457
6|23089|42633
6|7530|41669
4|10439|6832134
6|7531|33703
6|7532|36171
6|7533|43352
6|7534|49249
6|7535|26913
6|7536|51223
6|7537|37685
6|7538|33852
6|64950|146656
6|7539|42367
6|64951|109279
6|64952|82438
6|64953|61052
6|64954|93130
6|64955|325975
6|64956|220557
6|64957|334003
6|64958|112803
6|64959|385360
6|47740|51243
6|47741|40131
6|47742|43892
6|49130|9644354
6|47743|57055
6|49131|41926
6|47744|394954
6|49132|92441
6|47745|39638
6|49133|89038
6|47746|47971
6|49134|133684
6|47747|39956
6|49135|50106
6|47748|47545
6|47749|62639
6|49136|43700
6|49137|40990
6|49138|47077
6|49139|47286
4|59440|40746117
4|59441|12312870
4|59442|20958489
4|59443|18197923
4|59444|23178637
4|59445|15944221
4|59446|31949561
6|54730|578060
4|59447|23043556
6|54731|746643
4|59448|25135082
6|54732|1020188
4|59449|16225524
6|54733|233377
6|56120|282411
6|56121|349674
6|54734|185272
6|56122|120724
6|54735|2701722
6|56123|300932
6|54736|459837
6|56124|2006569
6|54737|445064
6|56125|491990
6|54738|220393
6|56126|5168982
6|54739|384237
