ip version|port|bytes
6|23072|83637
4|49206|120191818
4|10422|4540681
6|23073|78145
4|49207|150599635
4|10423|3088817
4|49208|54476332
6|23074|77212
4|10424|4929366
6|23075|90707
4|49209|473975934
4|10425|1101486
6|23076|80849
4|10426|7376850
6|23077|91077
4|10427|16321060
6|23078|109644
4|10428|9295163
6|7520|80921
6|23079|104933
4|10429|498742
6|7521|94794
6|7522|101294
6|7523|91541
6|7524|98307
6|7525|86787
6|7526|91111
6|7527|101092
6|64940|86746
6|7528|100462
6|64941|86287
6|7529|90902
6|64942|80677
6|64943|85014
6|64944|82376
6|64945|85895
6|64946|90248
6|64947|88726
6|64948|96709
6|64949|97272
6|47730|93688
6|47731|78502
6|47732|89060
6|47733|83053
6|49120|100203
6|47734|68401
6|49121|103385
6|49122|86406
6|47735|98595
6|49123|73416
6|47736|84925
6|49124|97133
6|47737|77018
6|47738|100853
6|49125|96985
6|49126|94294
6|47739|77297
6|49127|85435
6|49128|71994
6|49129|97654
4|59430|13536748
4|59431|336058536
4|59432|54137361
4|59433|10904672
4|59434|37682711
4|59435|33292167
4|59436|39369099
6|54720|95722
4|59437|16232350
6|54721|80743
4|59438|72334406
6|54722|93705
4|59439|53273799
6|54723|77149
6|56110|80688
6|56111|72384
6|54724|94302
6|54725|87829
6|56112|105912
6|54726|74877
6|56113|91008
6|56114|77385
6|54727|75833
6|54728|77754
6|56115|108346
6|56116|92477
6|54729|91121
6|56117|88339
6|56118|99843
6|56119|104582
6|16090|98544
6|16091|86196
6|16092|121731
6|16093|111826
6|37510|96699
6|37511|79934
6|16094|102306
6|37512|109253
6|16095|86181
6|37513|109170
6|40290|87981
6|16096|69399
6|16097|95264
6|37514|79644
6|40291|81820
6|16098|77567
6|40292|87444
6|37515|90686
4|6810|8606763
6|40293|101061
6|16099|74068
6|37516|89927
4|6811|855163
6|40294|79693
6|37517|73470
4|6812|9080458
6|40295|78547
6|37518|78266
4|6813|4897908
6|40296|87625
6|37519|105317
6|63100|84820
4|6814|3268033
6|63101|75751
6|40297|89342
4|6815|4235781
6|40298|88362
6|63102|88310
4|6816|12600169
6|63103|100958
6|40299|91202
4|6817|3161584
6|63104|87334
4|6818|1549745
6|57960|63344
6|63105|80655
4|6819|1701826
6|57961|83722
6|63106|84440
6|57962|82393
6|63107|88614
6|63108|90567
6|57963|99628
6|57964|109821
4|49210|78299321
6|63109|89612
4|49211|95777926
6|57965|90360
4|49212|121583577
6|57966|93830
6|57967|86374
4|49213|61043810
6|57968|88217
6|23080|71640
4|49214|19761800
4|10430|7572453
6|57969|84494
4|49215|19103571
6|23081|114073
4|10431|2710591
4|49216|43907429
6|23082|95468
4|10432|23444329
6|23083|92692
4|49217|83392197
4|10433|3056910
6|23084|87216
4|49218|66443985
4|10434|6858824
4|49219|38215219
6|23085|85771
4|10435|4737119
6|23086|107953
4|10436|4783573
6|23087|81891
4|10437|492564
6|23088|98838
4|10438|10100016
6|7530|94582
6|23089|84358
4|10439|1224622
6|7531|100270
6|7532|78097
6|7533|106508
6|7534|87993
6|7535|83915
6|7536|87137
6|7537|78117
6|7538|63360
6|64950|74488
6|64951|83893
6|7539|99400
6|64952|118164
6|64953|94848
6|64954|111519
6|64955|63404
6|64956|93752
6|64957|87835
6|64958|74301
6|64959|70873
6|47740|65673
6|47741|75143
6|47742|80373
6|47743|98190
6|49130|99610
6|47744|101540
6|49131|89954
6|47745|79598
6|49132|94064
6|47746|105339
6|49133|83776
6|49134|82494
6|47747|71246
6|49135|86101
6|47748|62633
6|47749|99111
6|49136|81349
6|49137|84319
6|49138|74922
6|49139|114733
4|59440|25366693
4|59441|22401462
4|59442|32932311
4|59443|37240004
4|59444|16265001
4|59445|16283160
4|59446|32072479
6|54730|89732
4|59447|87943757
6|54731|89883
4|59448|11161657
6|54732|85033
4|59449|4559426
6|56120|108633
6|54733|93867
6|56121|66603
6|54734|94736
6|54735|111008
6|56122|73718
6|56123|132292
6|54736|88214
6|56124|82093
6|54737|80844
6|56125|88004
6|54738|85757
6|56126|111297
6|54739|100896
6|56127|98702
6|56128|88858
6|56129|100000
6|37520|81736
6|37521|91142
6|37522|97216
6|37523|103091
6|37524|75761
6|37525|86842
4|6820|2601996
6|37526|76990
4|6821|4898535
6|37527|82571
4|6822|25710850
6|37528|85988
4|6823|3983359
6|37529|83989
6|63110|82658
4|6824|25635529
6|63111|91748
4|6825|817549
6|63112|96781
4|6826|1990427
6|63113|96017
4|6827|570428
6|63114|90393
4|6828|6216706
6|57970|109058
6|63115|94702
4|6829|1714118
6|63116|94030
6|57971|72330
6|63117|91468
6|57972|101392
6|57973|105933
6|63118|82325
6|63119|88633
4|49220|74045960
6|57974|92164
6|57975|84468
4|49221|43945012
6|57976|91744
4|49222|147083619
4|49223|65974220
6|57977|81685
6|23090|83975
4|49224|442596997
4|10440|7396889
6|57978|89826
4|49225|28534849
6|23091|93546
4|10441|675995
6|57979|73249
4|49226|40633977
6|23092|70398
4|10442|8207142
6|23093|84375
4|49227|78990108
4|10443|1076993
6|23094|79374
4|49228|78970219
4|10444|6020404
4|49229|76113480
6|23095|102963
4|10445|3191155
6|23096|98902
4|10446|1258451
6|23097|88511
4|10447|2247527
6|23098|77002
4|10448|10415239
6|7540|84088
